"","long","lat","group","region","subregion","X","TotalPop","Men","Women","Hispanic","White","Black","Native","Asian","Pacific","Citizen","Income","IncomeErr","IncomePerCap","IncomePerCapErr","Poverty","ChildPoverty","Professional","Service","Office","Construction","Production","Drive","Carpool","Transit","Walk","OtherTransp","WorkAtHome","MeanCommute","Employed","PrivateWork","PublicWork","SelfEmployed","FamilyWork","Unemployment"
"133",-95.8558349609375,42.9088096618652,772,"iowa","cherokee",18,11853,5921,5932,3.1,94.3,0.5,0.4,0.1,0,9304,48599,4399,27934,1636,11.2,15.6,27.8,15,23.9,14,19.3,80.7,10.1,0.1,2.8,0.7,5.5,16.8,6018,75.2,14.2,10.3,0.3,3.7
"134",-95.3974685668945,42.9145393371582,772,"iowa","cherokee",18,11853,5921,5932,3.1,94.3,0.5,0.4,0.1,0,9304,48599,4399,27934,1636,11.2,15.6,27.8,15,23.9,14,19.3,80.7,10.1,0.1,2.8,0.7,5.5,16.8,6018,75.2,14.2,10.3,0.3,3.7
"135",-95.3974685668945,42.5650367736816,772,"iowa","cherokee",18,11853,5921,5932,3.1,94.3,0.5,0.4,0.1,0,9304,48599,4399,27934,1636,11.2,15.6,27.8,15,23.9,14,19.3,80.7,10.1,0.1,2.8,0.7,5.5,16.8,6018,75.2,14.2,10.3,0.3,3.7
"136",-95.7412490844727,42.5593032836914,772,"iowa","cherokee",18,11853,5921,5932,3.1,94.3,0.5,0.4,0.1,0,9304,48599,4399,27934,1636,11.2,15.6,27.8,15,23.9,14,19.3,80.7,10.1,0.1,2.8,0.7,5.5,16.8,6018,75.2,14.2,10.3,0.3,3.7
"137",-95.8558349609375,42.5535736083984,772,"iowa","cherokee",18,11853,5921,5932,3.1,94.3,0.5,0.4,0.1,0,9304,48599,4399,27934,1636,11.2,15.6,27.8,15,23.9,14,19.3,80.7,10.1,0.1,2.8,0.7,5.5,16.8,6018,75.2,14.2,10.3,0.3,3.7
"138",-92.5556030273438,43.2239379882812,773,"iowa","chickasaw",19,12244,6149,6095,2.3,96.2,0.4,0.1,0.6,0,9222,47040,2495,26981,1660,8.8,11.5,27.9,14.2,21.3,13,23.6,79.1,8,0.2,4,1.8,6.9,21.7,6148,76.5,12.5,10.1,0.8,3.8
"139",-92.0800476074219,43.218204498291,773,"iowa","chickasaw",19,12244,6149,6095,2.3,96.2,0.4,0.1,0.6,0,9222,47040,2495,26981,1660,8.8,11.5,27.9,14.2,21.3,13,23.6,79.1,8,0.2,4,1.8,6.9,21.7,6148,76.5,12.5,10.1,0.8,3.8
"140",-92.0743179321289,43.08642578125,773,"iowa","chickasaw",19,12244,6149,6095,2.3,96.2,0.4,0.1,0.6,0,9222,47040,2495,26981,1660,8.8,11.5,27.9,14.2,21.3,13,23.6,79.1,8,0.2,4,1.8,6.9,21.7,6148,76.5,12.5,10.1,0.8,3.8
"141",-92.0800476074219,42.9088096618652,773,"iowa","chickasaw",19,12244,6149,6095,2.3,96.2,0.4,0.1,0.6,0,9222,47040,2495,26981,1660,8.8,11.5,27.9,14.2,21.3,13,23.6,79.1,8,0.2,4,1.8,6.9,21.7,6148,76.5,12.5,10.1,0.8,3.8
"142",-92.5498733520508,42.9088096618652,773,"iowa","chickasaw",19,12244,6149,6095,2.3,96.2,0.4,0.1,0.6,0,9222,47040,2495,26981,1660,8.8,11.5,27.9,14.2,21.3,13,23.6,79.1,8,0.2,4,1.8,6.9,21.7,6148,76.5,12.5,10.1,0.8,3.8
"143",-92.5556030273438,43.2239379882812,773,"iowa","chickasaw",19,12244,6149,6095,2.3,96.2,0.4,0.1,0.6,0,9222,47040,2495,26981,1660,8.8,11.5,27.9,14.2,21.3,13,23.6,79.1,8,0.2,4,1.8,6.9,21.7,6148,76.5,12.5,10.1,0.8,3.8
"144",-93.5640106201172,41.1612892150879,774,"iowa","clarke",20,9280,4686,4594,11.4,87.9,0.1,0,0.5,0,6622,43327,3242,22586,1119,16.4,26.3,27,18.7,19.7,12.2,22.4,74.3,16.7,0.9,3.6,0.3,4.2,23.6,4504,82.3,11.1,6.2,0.5,5
"145",-93.5640106201172,40.9034576416016,774,"iowa","clarke",20,9280,4686,4594,11.4,87.9,0.1,0,0.5,0,6622,43327,3242,22586,1119,16.4,26.3,27,18.7,19.7,12.2,22.4,74.3,16.7,0.9,3.6,0.3,4.2,23.6,4504,82.3,11.1,6.2,0.5,5
"146",-94.0166473388672,40.9034576416016,774,"iowa","clarke",20,9280,4686,4594,11.4,87.9,0.1,0,0.5,0,6622,43327,3242,22586,1119,16.4,26.3,27,18.7,19.7,12.2,22.4,74.3,16.7,0.9,3.6,0.3,4.2,23.6,4504,82.3,11.1,6.2,0.5,5
"147",-94.0166473388672,41.1612892150879,774,"iowa","clarke",20,9280,4686,4594,11.4,87.9,0.1,0,0.5,0,6622,43327,3242,22586,1119,16.4,26.3,27,18.7,19.7,12.2,22.4,74.3,16.7,0.9,3.6,0.3,4.2,23.6,4504,82.3,11.1,6.2,0.5,5
"148",-93.8046493530273,41.1670188903809,774,"iowa","clarke",20,9280,4686,4594,11.4,87.9,0.1,0,0.5,0,6622,43327,3242,22586,1119,16.4,26.3,27,18.7,19.7,12.2,22.4,74.3,16.7,0.9,3.6,0.3,4.2,23.6,4504,82.3,11.1,6.2,0.5,5
"149",-93.5640106201172,41.1612892150879,774,"iowa","clarke",20,9280,4686,4594,11.4,87.9,0.1,0,0.5,0,6622,43327,3242,22586,1119,16.4,26.3,27,18.7,19.7,12.2,22.4,74.3,16.7,0.9,3.6,0.3,4.2,23.6,4504,82.3,11.1,6.2,0.5,5
"150",-95.3974685668945,42.9145393371582,775,"iowa","clay",21,16537,8133,8404,3,94.6,0.6,0.1,0.2,0.4,12604,50389,4507,27138,1403,11.5,20.1,28.4,14.2,24.9,13.5,19,76.4,11.2,0.3,3.6,2.5,6.2,16.1,8504,81.1,9.9,8.6,0.3,3.8
"151",-95.3917388916016,43.2640419006348,775,"iowa","clay",21,16537,8133,8404,3,94.6,0.6,0.1,0.2,0.4,12604,50389,4507,27138,1403,11.5,20.1,28.4,14.2,24.9,13.5,19,76.4,11.2,0.3,3.6,2.5,6.2,16.1,8504,81.1,9.9,8.6,0.3,3.8
"152",-94.9219207763672,43.2640419006348,775,"iowa","clay",21,16537,8133,8404,3,94.6,0.6,0.1,0.2,0.4,12604,50389,4507,27138,1403,11.5,20.1,28.4,14.2,24.9,13.5,19,76.4,11.2,0.3,3.6,2.5,6.2,16.1,8504,81.1,9.9,8.6,0.3,3.8
"153",-94.9219207763672,42.9202690124512,775,"iowa","clay",21,16537,8133,8404,3,94.6,0.6,0.1,0.2,0.4,12604,50389,4507,27138,1403,11.5,20.1,28.4,14.2,24.9,13.5,19,76.4,11.2,0.3,3.6,2.5,6.2,16.1,8504,81.1,9.9,8.6,0.3,3.8
"154",-95.3974685668945,42.9145393371582,775,"iowa","clay",21,16537,8133,8404,3,94.6,0.6,0.1,0.2,0.4,12604,50389,4507,27138,1403,11.5,20.1,28.4,14.2,24.9,13.5,19,76.4,11.2,0.3,3.6,2.5,6.2,16.1,8504,81.1,9.9,8.6,0.3,3.8
"155",-91.598762512207,42.6452484130859,776,"iowa","clayton",22,17806,8896,8910,1.8,96.4,0.9,0.1,0.3,0,13685,48007,1518,26124,1163,11.1,15.4,27.9,17.1,22.1,12.7,20.3,78.2,9.2,0.2,4.7,0.8,6.9,21.8,8996,75.3,11.1,13.2,0.4,4.2
"156",-91.598762512207,43.08642578125,776,"iowa","clayton",22,17806,8896,8910,1.8,96.4,0.9,0.1,0.3,0,13685,48007,1518,26124,1163,11.1,15.4,27.9,17.1,22.1,12.7,20.3,78.2,9.2,0.2,4.7,0.8,6.9,21.8,8996,75.3,11.1,13.2,0.4,4.2
"157",-91.1747741699219,43.08642578125,776,"iowa","clayton",22,17806,8896,8910,1.8,96.4,0.9,0.1,0.3,0,13685,48007,1518,26124,1163,11.1,15.4,27.9,17.1,22.1,12.7,20.3,78.2,9.2,0.2,4.7,0.8,6.9,21.8,8996,75.3,11.1,13.2,0.4,4.2
"158",-91.15185546875,42.9947547912598,776,"iowa","clayton",22,17806,8896,8910,1.8,96.4,0.9,0.1,0.3,0,13685,48007,1518,26124,1163,11.1,15.4,27.9,17.1,22.1,12.7,20.3,78.2,9.2,0.2,4.7,0.8,6.9,21.8,8996,75.3,11.1,13.2,0.4,4.2
"159",-91.1289367675781,42.9202690124512,776,"iowa","clayton",22,17806,8896,8910,1.8,96.4,0.9,0.1,0.3,0,13685,48007,1518,26124,1163,11.1,15.4,27.9,17.1,22.1,12.7,20.3,78.2,9.2,0.2,4.7,0.8,6.9,21.8,8996,75.3,11.1,13.2,0.4,4.2
"160",-91.0888290405273,42.8744316101074,776,"iowa","clayton",22,17806,8896,8910,1.8,96.4,0.9,0.1,0.3,0,13685,48007,1518,26124,1163,11.1,15.4,27.9,17.1,22.1,12.7,20.3,78.2,9.2,0.2,4.7,0.8,6.9,21.8,8996,75.3,11.1,13.2,0.4,4.2
"161",-91.0716400146484,42.7884902954102,776,"iowa","clayton",22,17806,8896,8910,1.8,96.4,0.9,0.1,0.3,0,13685,48007,1518,26124,1163,11.1,15.4,27.9,17.1,22.1,12.7,20.3,78.2,9.2,0.2,4.7,0.8,6.9,21.8,8996,75.3,11.1,13.2,0.4,4.2
"162",-91.0601806640625,42.7541122436523,776,"iowa","clayton",22,17806,8896,8910,1.8,96.4,0.9,0.1,0.3,0,13685,48007,1518,26124,1163,11.1,15.4,27.9,17.1,22.1,12.7,20.3,78.2,9.2,0.2,4.7,0.8,6.9,21.8,8996,75.3,11.1,13.2,0.4,4.2
"163",-91.0086135864258,42.7311935424805,776,"iowa","clayton",22,17806,8896,8910,1.8,96.4,0.9,0.1,0.3,0,13685,48007,1518,26124,1163,11.1,15.4,27.9,17.1,22.1,12.7,20.3,78.2,9.2,0.2,4.7,0.8,6.9,21.8,8996,75.3,11.1,13.2,0.4,4.2
"164",-90.9570465087891,42.7025451660156,776,"iowa","clayton",22,17806,8896,8910,1.8,96.4,0.9,0.1,0.3,0,13685,48007,1518,26124,1163,11.1,15.4,27.9,17.1,22.1,12.7,20.3,78.2,9.2,0.2,4.7,0.8,6.9,21.8,8996,75.3,11.1,13.2,0.4,4.2
"165",-90.8997573852539,42.6910858154297,776,"iowa","clayton",22,17806,8896,8910,1.8,96.4,0.9,0.1,0.3,0,13685,48007,1518,26124,1163,11.1,15.4,27.9,17.1,22.1,12.7,20.3,78.2,9.2,0.2,4.7,0.8,6.9,21.8,8996,75.3,11.1,13.2,0.4,4.2
"166",-90.8768310546875,42.6796264648438,776,"iowa","clayton",22,17806,8896,8910,1.8,96.4,0.9,0.1,0.3,0,13685,48007,1518,26124,1163,11.1,15.4,27.9,17.1,22.1,12.7,20.3,78.2,9.2,0.2,4.7,0.8,6.9,21.8,8996,75.3,11.1,13.2,0.4,4.2
"167",-90.8711013793945,42.6567077636719,776,"iowa","clayton",22,17806,8896,8910,1.8,96.4,0.9,0.1,0.3,0,13685,48007,1518,26124,1163,11.1,15.4,27.9,17.1,22.1,12.7,20.3,78.2,9.2,0.2,4.7,0.8,6.9,21.8,8996,75.3,11.1,13.2,0.4,4.2
"168",-90.888298034668,42.6452484130859,776,"iowa","clayton",22,17806,8896,8910,1.8,96.4,0.9,0.1,0.3,0,13685,48007,1518,26124,1163,11.1,15.4,27.9,17.1,22.1,12.7,20.3,78.2,9.2,0.2,4.7,0.8,6.9,21.8,8996,75.3,11.1,13.2,0.4,4.2
"169",-91.1232070922852,42.6452484130859,776,"iowa","clayton",22,17806,8896,8910,1.8,96.4,0.9,0.1,0.3,0,13685,48007,1518,26124,1163,11.1,15.4,27.9,17.1,22.1,12.7,20.3,78.2,9.2,0.2,4.7,0.8,6.9,21.8,8996,75.3,11.1,13.2,0.4,4.2
"170",-91.598762512207,42.6452484130859,776,"iowa","clayton",22,17806,8896,8910,1.8,96.4,0.9,0.1,0.3,0,13685,48007,1518,26124,1163,11.1,15.4,27.9,17.1,22.1,12.7,20.3,78.2,9.2,0.2,4.7,0.8,6.9,21.8,8996,75.3,11.1,13.2,0.4,4.2
"171",-90.8768310546875,42.0379104614258,777,"iowa","clinton",23,48365,23788,24577,2.9,91.7,2.7,0.4,0.7,0,36688,50498,2968,27255,916,13.9,20,27.8,17.1,24.2,10,21,83.9,8.1,0.9,2.5,1.2,3.4,19.5,23564,85.2,9.5,5,0.3,4.8
"172",-90.1491775512695,42.0379104614258,777,"iowa","clinton",23,48365,23788,24577,2.9,91.7,2.7,0.4,0.7,0,36688,50498,2968,27255,916,13.9,20,27.8,17.1,24.2,10,21,83.9,8.1,0.9,2.5,1.2,3.4,19.5,23564,85.2,9.5,5,0.3,4.8
"173",-90.1377182006836,42.0092658996582,777,"iowa","clinton",23,48365,23788,24577,2.9,91.7,2.7,0.4,0.7,0,36688,50498,2968,27255,916,13.9,20,27.8,17.1,24.2,10,21,83.9,8.1,0.9,2.5,1.2,3.4,19.5,23564,85.2,9.5,5,0.3,4.8
"174",-90.1491775512695,41.9634284973145,777,"iowa","clinton",23,48365,23788,24577,2.9,91.7,2.7,0.4,0.7,0,36688,50498,2968,27255,916,13.9,20,27.8,17.1,24.2,10,21,83.9,8.1,0.9,2.5,1.2,3.4,19.5,23564,85.2,9.5,5,0.3,4.8
"175",-90.16064453125,41.9347801208496,777,"iowa","clinton",23,48365,23788,24577,2.9,91.7,2.7,0.4,0.7,0,36688,50498,2968,27255,916,13.9,20,27.8,17.1,24.2,10,21,83.9,8.1,0.9,2.5,1.2,3.4,19.5,23564,85.2,9.5,5,0.3,4.8
"176",-90.16064453125,41.8946723937988,777,"iowa","clinton",23,48365,23788,24577,2.9,91.7,2.7,0.4,0.7,0,36688,50498,2968,27255,916,13.9,20,27.8,17.1,24.2,10,21,83.9,8.1,0.9,2.5,1.2,3.4,19.5,23564,85.2,9.5,5,0.3,4.8
"177",-90.1778259277344,41.8373794555664,777,"iowa","clinton",23,48365,23788,24577,2.9,91.7,2.7,0.4,0.7,0,36688,50498,2968,27255,916,13.9,20,27.8,17.1,24.2,10,21,83.9,8.1,0.9,2.5,1.2,3.4,19.5,23564,85.2,9.5,5,0.3,4.8
"178",-90.1892852783203,41.8201904296875,777,"iowa","clinton",23,48365,23788,24577,2.9,91.7,2.7,0.4,0.7,0,36688,50498,2968,27255,916,13.9,20,27.8,17.1,24.2,10,21,83.9,8.1,0.9,2.5,1.2,3.4,19.5,23564,85.2,9.5,5,0.3,4.8
"179",-90.240852355957,41.7915420532227,777,"iowa","clinton",23,48365,23788,24577,2.9,91.7,2.7,0.4,0.7,0,36688,50498,2968,27255,916,13.9,20,27.8,17.1,24.2,10,21,83.9,8.1,0.9,2.5,1.2,3.4,19.5,23564,85.2,9.5,5,0.3,4.8
"180",-90.2695007324219,41.7800827026367,777,"iowa","clinton",23,48365,23788,24577,2.9,91.7,2.7,0.4,0.7,0,36688,50498,2968,27255,916,13.9,20,27.8,17.1,24.2,10,21,83.9,8.1,0.9,2.5,1.2,3.4,19.5,23564,85.2,9.5,5,0.3,4.8
"181",-90.3038787841797,41.7571640014648,777,"iowa","clinton",23,48365,23788,24577,2.9,91.7,2.7,0.4,0.7,0,36688,50498,2968,27255,916,13.9,20,27.8,17.1,24.2,10,21,83.9,8.1,0.9,2.5,1.2,3.4,19.5,23564,85.2,9.5,5,0.3,4.8
"182",-90.3210678100586,41.722785949707,777,"iowa","clinton",23,48365,23788,24577,2.9,91.7,2.7,0.4,0.7,0,36688,50498,2968,27255,916,13.9,20,27.8,17.1,24.2,10,21,83.9,8.1,0.9,2.5,1.2,3.4,19.5,23564,85.2,9.5,5,0.3,4.8
"183",-90.3669052124023,41.7457046508789,777,"iowa","clinton",23,48365,23788,24577,2.9,91.7,2.7,0.4,0.7,0,36688,50498,2968,27255,916,13.9,20,27.8,17.1,24.2,10,21,83.9,8.1,0.9,2.5,1.2,3.4,19.5,23564,85.2,9.5,5,0.3,4.8
"184",-90.3955535888672,41.7514343261719,777,"iowa","clinton",23,48365,23788,24577,2.9,91.7,2.7,0.4,0.7,0,36688,50498,2968,27255,916,13.9,20,27.8,17.1,24.2,10,21,83.9,8.1,0.9,2.5,1.2,3.4,19.5,23564,85.2,9.5,5,0.3,4.8
"185",-90.4184646606445,41.7800827026367,777,"iowa","clinton",23,48365,23788,24577,2.9,91.7,2.7,0.4,0.7,0,36688,50498,2968,27255,916,13.9,20,27.8,17.1,24.2,10,21,83.9,8.1,0.9,2.5,1.2,3.4,19.5,23564,85.2,9.5,5,0.3,4.8
"186",-90.429931640625,41.7800827026367,777,"iowa","clinton",23,48365,23788,24577,2.9,91.7,2.7,0.4,0.7,0,36688,50498,2968,27255,916,13.9,20,27.8,17.1,24.2,10,21,83.9,8.1,0.9,2.5,1.2,3.4,19.5,23564,85.2,9.5,5,0.3,4.8
"187",-90.4471206665039,41.7743530273438,777,"iowa","clinton",23,48365,23788,24577,2.9,91.7,2.7,0.4,0.7,0,36688,50498,2968,27255,916,13.9,20,27.8,17.1,24.2,10,21,83.9,8.1,0.9,2.5,1.2,3.4,19.5,23564,85.2,9.5,5,0.3,4.8
"188",-90.4585723876953,41.7800827026367,777,"iowa","clinton",23,48365,23788,24577,2.9,91.7,2.7,0.4,0.7,0,36688,50498,2968,27255,916,13.9,20,27.8,17.1,24.2,10,21,83.9,8.1,0.9,2.5,1.2,3.4,19.5,23564,85.2,9.5,5,0.3,4.8
"189",-90.4585723876953,41.7915420532227,777,"iowa","clinton",23,48365,23788,24577,2.9,91.7,2.7,0.4,0.7,0,36688,50498,2968,27255,916,13.9,20,27.8,17.1,24.2,10,21,83.9,8.1,0.9,2.5,1.2,3.4,19.5,23564,85.2,9.5,5,0.3,4.8
"190",-90.4700393676758,41.7972717285156,777,"iowa","clinton",23,48365,23788,24577,2.9,91.7,2.7,0.4,0.7,0,36688,50498,2968,27255,916,13.9,20,27.8,17.1,24.2,10,21,83.9,8.1,0.9,2.5,1.2,3.4,19.5,23564,85.2,9.5,5,0.3,4.8
"191",-90.4872283935547,41.7915420532227,777,"iowa","clinton",23,48365,23788,24577,2.9,91.7,2.7,0.4,0.7,0,36688,50498,2968,27255,916,13.9,20,27.8,17.1,24.2,10,21,83.9,8.1,0.9,2.5,1.2,3.4,19.5,23564,85.2,9.5,5,0.3,4.8
"192",-90.4986801147461,41.7800827026367,777,"iowa","clinton",23,48365,23788,24577,2.9,91.7,2.7,0.4,0.7,0,36688,50498,2968,27255,916,13.9,20,27.8,17.1,24.2,10,21,83.9,8.1,0.9,2.5,1.2,3.4,19.5,23564,85.2,9.5,5,0.3,4.8
"193",-90.5330657958984,41.7915420532227,777,"iowa","clinton",23,48365,23788,24577,2.9,91.7,2.7,0.4,0.7,0,36688,50498,2968,27255,916,13.9,20,27.8,17.1,24.2,10,21,83.9,8.1,0.9,2.5,1.2,3.4,19.5,23564,85.2,9.5,5,0.3,4.8
"194",-90.5502471923828,41.7800827026367,777,"iowa","clinton",23,48365,23788,24577,2.9,91.7,2.7,0.4,0.7,0,36688,50498,2968,27255,916,13.9,20,27.8,17.1,24.2,10,21,83.9,8.1,0.9,2.5,1.2,3.4,19.5,23564,85.2,9.5,5,0.3,4.8
"195",-90.5617141723633,41.7743530273438,777,"iowa","clinton",23,48365,23788,24577,2.9,91.7,2.7,0.4,0.7,0,36688,50498,2968,27255,916,13.9,20,27.8,17.1,24.2,10,21,83.9,8.1,0.9,2.5,1.2,3.4,19.5,23564,85.2,9.5,5,0.3,4.8
"196",-90.5788955688477,41.7800827026367,777,"iowa","clinton",23,48365,23788,24577,2.9,91.7,2.7,0.4,0.7,0,36688,50498,2968,27255,916,13.9,20,27.8,17.1,24.2,10,21,83.9,8.1,0.9,2.5,1.2,3.4,19.5,23564,85.2,9.5,5,0.3,4.8
"197",-90.607551574707,41.7800827026367,777,"iowa","clinton",23,48365,23788,24577,2.9,91.7,2.7,0.4,0.7,0,36688,50498,2968,27255,916,13.9,20,27.8,17.1,24.2,10,21,83.9,8.1,0.9,2.5,1.2,3.4,19.5,23564,85.2,9.5,5,0.3,4.8
"198",-90.6361923217773,41.7800827026367,777,"iowa","clinton",23,48365,23788,24577,2.9,91.7,2.7,0.4,0.7,0,36688,50498,2968,27255,916,13.9,20,27.8,17.1,24.2,10,21,83.9,8.1,0.9,2.5,1.2,3.4,19.5,23564,85.2,9.5,5,0.3,4.8
"199",-90.6591110229492,41.7743530273438,777,"iowa","clinton",23,48365,23788,24577,2.9,91.7,2.7,0.4,0.7,0,36688,50498,2968,27255,916,13.9,20,27.8,17.1,24.2,10,21,83.9,8.1,0.9,2.5,1.2,3.4,19.5,23564,85.2,9.5,5,0.3,4.8
"200",-90.6820297241211,41.7628936767578,777,"iowa","clinton",23,48365,23788,24577,2.9,91.7,2.7,0.4,0.7,0,36688,50498,2968,27255,916,13.9,20,27.8,17.1,24.2,10,21,83.9,8.1,0.9,2.5,1.2,3.4,19.5,23564,85.2,9.5,5,0.3,4.8
"201",-90.7221374511719,41.7514343261719,777,"iowa","clinton",23,48365,23788,24577,2.9,91.7,2.7,0.4,0.7,0,36688,50498,2968,27255,916,13.9,20,27.8,17.1,24.2,10,21,83.9,8.1,0.9,2.5,1.2,3.4,19.5,23564,85.2,9.5,5,0.3,4.8
"202",-90.7278671264648,41.7514343261719,777,"iowa","clinton",23,48365,23788,24577,2.9,91.7,2.7,0.4,0.7,0,36688,50498,2968,27255,916,13.9,20,27.8,17.1,24.2,10,21,83.9,8.1,0.9,2.5,1.2,3.4,19.5,23564,85.2,9.5,5,0.3,4.8
"203",-90.7622451782227,41.7800827026367,777,"iowa","clinton",23,48365,23788,24577,2.9,91.7,2.7,0.4,0.7,0,36688,50498,2968,27255,916,13.9,20,27.8,17.1,24.2,10,21,83.9,8.1,0.9,2.5,1.2,3.4,19.5,23564,85.2,9.5,5,0.3,4.8
"204",-90.8768310546875,41.7800827026367,777,"iowa","clinton",23,48365,23788,24577,2.9,91.7,2.7,0.4,0.7,0,36688,50498,2968,27255,916,13.9,20,27.8,17.1,24.2,10,21,83.9,8.1,0.9,2.5,1.2,3.4,19.5,23564,85.2,9.5,5,0.3,4.8
